"","Team","Opponent","Loss","Win","WinProb","Matches"
"4618","Houston","Southern Miss",1,0,0,1
"4619","Houston","South Florida",1,3,0.75,4
"4620","Houston","Stanford",1,0,0,1
"4621","Houston","TAM C. Christi",0,2,1,2
"4622","Houston","TCU",0,1,1,1
"4623","Houston","Temple",1,2,0.666666666666667,3
"4624","Houston","Texas A&M",2,0,0,2
"4625","Houston","Texas St",0,1,1,1
"4626","Houston","Texas Tech",1,1,0.5,2
"4627","Houston","Tulane",2,3,0.6,5
"4628","Houston","Tulsa",5,0,0,5
"4629","Houston","TX Pan American",0,3,1,3
"4630","Houston","TX Southern",0,1,1,1
"4631","Houston","UAB",0,1,1,1
"4632","Houston","UCF",4,1,0.2,5
"4633","Houston","ULL",1,1,0.5,2
"4634","Houston","UTEP",1,1,0.5,2
"4635","Houston","UT San Antonio",0,1,1,1
"4636","Houston","Abilene Chr",0,1,1,1
"4637","Houston Bap","Ark Pine Bluff",0,1,1,1
"4638","Houston Bap","Army",1,1,0.5,2
"4639","Houston Bap","Cent Arkansas",1,2,0.666666666666667,3
"4640","Houston Bap","Chicago St",2,0,0,2
"4641","Houston Bap","DePaul",1,0,0,1
"4642","Houston Bap","E Illinois",1,0,0,1
"4643","Houston Bap","Hawaii",1,0,0,1
"4644","Houston Bap","Houston",1,0,0,1
"4645","Houston Bap","Lamar",2,1,0.333333333333333,3
"4646","Houston Bap","LSU",1,0,0,1
"4647","Houston Bap","McNeese St",2,1,0.333333333333333,3
"4648","Houston Bap","MD E Shore",0,1,1,1
"4649","Houston Bap","Michigan",1,0,0,1
"4650","Houston Bap","Missouri KC",0,2,1,2
"4651","Houston Bap","New Orleans",1,3,0.75,4
"4652","Houston Bap","Nicholls St",3,0,0,3
"4653","Houston Bap","NJIT",1,1,0.5,2
"4654","Houston Bap","Northwestern",1,0,0,1
"4655","Houston Bap","Northwestern LA",1,1,0.5,2
"4656","Houston Bap","Oral Roberts",2,0,0,2
"4657","Houston Bap","Oregon",1,0,0,1
"4658","Houston Bap","Pepperdine",2,0,0,2
"4659","Houston Bap","Rice",1,2,0.666666666666667,3
"4660","Houston Bap","Sam Houston St",4,0,0,4
"4661","Houston Bap","San Francisco",1,0,0,1
"4662","Houston Bap","SE Louisiana",2,0,0,2
"4663","Houston Bap","SF Austin",3,0,0,3
"4664","Houston Bap","South Alabama",1,0,0,1
"4665","Houston Bap","Southern Miss",1,0,0,1
"4666","Houston Bap","TAM C. Christi",3,1,0.25,4
"4667","Houston Bap","Texas",1,0,0,1
"4668","Houston Bap","Texas A&M",1,0,0,1
"4669","Houston Bap","Texas Tech",1,0,0,1
"4670","Houston Bap","TX Pan American",1,1,0.5,2
"4671","Houston Bap","UC Riverside",1,0,0,1
"4672","Houston Bap","Utah Valley",1,1,0.5,2
"4673","Houston Bap","UT Arlington",3,0,0,3
"4674","Houston Bap","UTEP",1,0,0,1
"4675","Houston Bap","Wright St",1,0,0,1
"4676","Houston Bap","Abilene Chr",2,1,0.333333333333333,3
"4677","Houston Bap","Arlington Bap",0,2,1,2
"4678","Houston Bap","Crowley's Ridge",0,1,1,1
"4679","Houston Bap","Dallas Chr",0,1,1,1
"4680","Houston Bap","Ecclesia",0,1,1,1
"4681","Houston Bap","Hillsdale Bap",0,1,1,1
"4682","Houston Bap","Incarnate Word",2,1,0.333333333333333,3
"4683","Howard","American Univ",1,1,0.5,2
"4684","Howard","Bethune-Cookman",2,1,0.333333333333333,3
"4685","Howard","Boston Univ",1,0,0,1
"4686","Howard","Col Charleston",1,0,0,1
"4687","Howard","Coppin St",2,3,0.6,5
"4688","Howard","Cornell",1,0,0,1
"4689","Howard","Delaware St",4,2,0.333333333333333,6
"4690","Howard","Duquesne",1,0,0,1
"4691","Howard","Florida A&M",1,2,0.666666666666667,3
"4692","Howard","Fordham",2,0,0,2
"4693","Howard","Gardner Webb",1,0,0,1
"4694","Howard","Hampton",6,0,0,6
"4695","Howard","Harvard",1,0,0,1
"4696","Howard","Houston",1,0,0,1
"4697","Howard","Iowa",1,0,0,1
"4698","Howard","IUPUI",0,1,1,1
"4699","Howard","Liberty",1,1,0.5,2
"4700","Howard","MD E Shore",2,4,0.666666666666667,6
"4701","Howard","Miami FL",1,0,0,1
"4702","Howard","Morgan St",3,1,0.25,4
"4703","Howard","NC A&T",1,3,0.75,4
"4704","Howard","NC Central",4,0,0,4
"4705","Howard","NJIT",1,0,0,1
"4706","Howard","Norfolk St",4,1,0.2,5
"4707","Howard","Old Dominion",1,0,0,1
"4708","Howard","Oregon St",1,0,0,1
"4709","Howard","Pepperdine",1,0,0,1
"4710","Howard","Pittsburgh",2,0,0,2
"4711","Howard","Radford",1,0,0,1
"4712","Howard","Richmond",1,0,0,1
"4713","Howard","Rutgers",1,0,0,1
"4714","Howard","Savannah St",2,1,0.333333333333333,3
"4715","Howard","S Carolina St",0,2,1,2
"4716","Howard","S Dakota St",1,0,0,1
"4717","Howard","South Alabama",0,1,1,1
"4718","Howard","TX Southern",1,0,0,1
"4719","Howard","UCF",2,0,0,2
"4720","Howard","USC",1,0,0,1
"4721","Howard","W Carolina",1,0,0,1
"4722","Howard","Wichita St",1,0,0,1
"4723","Howard","William & Mary",3,0,0,3
"4724","Howard","Goucher",0,1,1,1
"4725","Howard","Gwynedd-Mercy",0,2,1,2
"4726","Howard","UMBC",0,1,1,1
"4727","Howard","Washington MD",0,1,1,1
"4728","Howard","Hood",0,1,1,1
"4729","Idaho","Boise St",3,0,0,3
"4730","Idaho","Chicago St",1,1,0.5,2
"4731","Idaho","Columbia",1,0,0,1
"4732","Idaho","CS Bakersfield",1,1,0.5,2
"4733","Idaho","CS Northridge",1,1,0.5,2
"4734","Idaho","CS Sacramento",1,1,0.5,2
"4735","Idaho","Denver",2,0,0,2
"4736","Idaho","E Washington",3,1,0.25,4
"4737","Idaho","Idaho St",1,3,0.75,4
"4738","Idaho","Louisiana Tech",2,0,0,2
"4739","Idaho","Missouri KC",1,2,0.666666666666667,3
"4740","Idaho","Montana",4,1,0.2,5
"4741","Idaho","Montana St",0,2,1,2
"4742","Idaho","N Colorado",0,1,1,1
"4743","Idaho","New Mexico",1,0,0,1
"4744","Idaho","New Mexico St",4,1,0.2,5
"4745","Idaho","N Illinois",1,0,0,1
"4746","Idaho","N Kentucky",2,0,0,2
"4747","Idaho","North Dakota",1,0,0,1
"4748","Idaho","Northern Arizona",1,0,0,1
"4749","Idaho","North Texas",0,1,1,1
"4750","Idaho","Oklahoma",1,0,0,1
"4751","Idaho","Portland",1,0,0,1
"4752","Idaho","Portland St",1,2,0.666666666666667,3
"4753","Idaho","San Jose St",0,2,1,2
"4754","Idaho","S Dakota St",1,1,0.5,2
"4755","Idaho","Seattle",2,2,0.5,4
"4756","Idaho","Southern Utah",1,0,0,1
"4757","Idaho","Texas St",1,1,0.5,2
"4758","Idaho","TX Pan American",0,2,1,2
"4759","Idaho","UC Davis",0,3,1,3
"4760","Idaho","Utah St",2,0,0,2
"4761","Idaho","Utah Valley",2,1,0.333333333333333,3
"4762","Idaho","UT Arlington",1,1,0.5,2
"4763","Idaho","UTEP",1,0,0,1
"4764","Idaho","UT San Antonio",1,1,0.5,2
"4765","Idaho","Washington St",2,1,0.333333333333333,3
"4766","Idaho","Weber St",1,1,0.5,2
"4767","Idaho","WI Green Bay",0,1,1,1
"4768","Idaho","W Illinois",1,1,0.5,2
"4769","Idaho","Wright St",1,0,0,1
"4770","Idaho","Grand Canyon",1,1,0.5,2
"4771","Idaho","NW Nazarene",0,1,1,1
"4772","Idaho","Walla Walla",0,1,1,1
"4773","Idaho","Eastern Oregon",0,1,1,1
"4774","Idaho St","Arizona St",1,0,0,1
"4775","Idaho St","C Michigan",1,0,0,1
"4776","Idaho St","CS Bakersfield",3,0,0,3
"4777","Idaho St","CS Fullerton",1,0,0,1
"4778","Idaho St","CS Sacramento",3,2,0.4,5
"4779","Idaho St","Denver",1,0,0,1
"4780","Idaho St","E Washington",5,1,0.166666666666667,6
"4781","Idaho St","Idaho",3,1,0.25,4
"4782","Idaho St","Montana",6,0,0,6
"4783","Idaho St","Montana St",3,3,0.5,6
"4784","Idaho St","N Colorado",3,2,0.4,5
"4785","Idaho St","New Mexico",1,0,0,1
"4786","Idaho St","North Dakota",5,0,0,5
"4787","Idaho St","Northern Arizona",5,1,0.166666666666667,6
"4788","Idaho St","Oregon",1,0,0,1
"4789","Idaho St","Pacific",1,0,0,1
"4790","Idaho St","Portland",1,0,0,1
"4791","Idaho St","Portland St",2,3,0.6,5
"4792","Idaho St","San Francisco",0,1,1,1
"4793","Idaho St","S Dakota St",1,0,0,1
"4794","Idaho St","Southern Utah",3,3,0.5,6
"4795","Idaho St","Utah",2,0,0,2
"4796","Idaho St","Utah St",2,0,0,2
"4797","Idaho St","Utah Valley",2,0,0,2
"4798","Idaho St","Washington",1,0,0,1
"4799","Idaho St","Washington St",2,0,0,2
"4800","Idaho St","Weber St",5,1,0.166666666666667,6
"4801","Idaho St","Wright St",1,0,0,1
"4802","Idaho St","Carroll MT",0,1,1,1
"4803","Idaho St","Evergreen St",0,1,1,1
"4804","Idaho St","Grand Canyon",0,1,1,1
"4805","Idaho St","MT Western",0,1,1,1
"4806","Idaho St","NW Nazarene",0,1,1,1
"4807","IL Chicago","Bradley",2,0,0,2
"4808","IL Chicago","Cleveland St",6,1,0.142857142857143,7
"4809","IL Chicago","Colorado St",1,1,0.5,2
"4810","IL Chicago","Dayton",1,0,0,1
"4811","IL Chicago","DePaul",1,0,0,1
"4812","IL Chicago","Detroit",5,1,0.166666666666667,6
"4813","IL Chicago","Drake",1,0,0,1
"4814","IL Chicago","E Illinois",1,0,0,1
"4815","IL Chicago","E Michigan",0,1,1,1
"4816","IL Chicago","Illinois",1,0,0,1
"4817","IL Chicago","Iona",0,1,1,1
"4818","IL Chicago","Kent",1,0,0,1
"4819","IL Chicago","Louisiana Tech",1,0,0,1
"4820","IL Chicago","Loyola-Chicago",3,1,0.25,4
"4821","IL Chicago","Mercer",0,1,1,1
"4822","IL Chicago","Miami OH",1,0,0,1
"4823","IL Chicago","New Mexico",1,0,0,1
"4824","IL Chicago","N Illinois",0,1,1,1
"4825","IL Chicago","Northwestern",2,1,0.333333333333333,3
"4826","IL Chicago","Oakland",4,1,0.2,5
"4827","IL Chicago","San Diego",0,1,1,1
"4828","IL Chicago","SE Missouri St",0,2,1,2
"4829","IL Chicago","S Illinois",1,0,0,1
"4830","IL Chicago","SMU",2,0,0,2
"4831","IL Chicago","TN Martin",1,0,0,1
"4832","IL Chicago","Toledo",1,0,0,1
"4833","IL Chicago","UCF",0,1,1,1
"4834","IL Chicago","UC Riverside",1,1,0.5,2
"4835","IL Chicago","Valparaiso",7,0,0,7
"4836","IL Chicago","Wagner",0,1,1,1
"4837","IL Chicago","WI Green Bay",6,1,0.142857142857143,7
"4838","IL Chicago","W Illinois",1,1,0.5,2
"4839","IL Chicago","WI Milwaukee",4,2,0.333333333333333,6
"4840","IL Chicago","Wright St",2,5,0.714285714285714,7
"4841","IL Chicago","Yale",1,0,0,1
"4842","IL Chicago","Youngstown St",3,3,0.5,6
"4843","IL Chicago","Grand Canyon",1,0,0,1
"4844","IL Chicago","Judson IL",0,1,1,1
"4845","IL Chicago","Purdue Calumet",0,1,1,1
"4846","IL Chicago","Roosevelt",0,1,1,1
"4847","IL Chicago","St Xavier IL",0,1,1,1
"4848","Illinois","Alabama St",0,1,1,1
"4849","Illinois","American Univ",0,1,1,1
"4850","Illinois","Auburn",0,2,1,2
"4851","Illinois","Austin Peay",0,1,1,1
"4852","Illinois","Baylor",0,1,1,1
"4853","Illinois","Bradley",0,1,1,1
"4854","Illinois","Brown",0,1,1,1
"4855","Illinois","Butler",0,1,1,1
"4856","Illinois","Chicago St",0,1,1,1
"4857","Illinois","Colgate",0,1,1,1
"4858","Illinois","Coppin St",0,1,1,1
"4859","Illinois","Dartmouth",0,1,1,1
"4860","Illinois","E Kentucky",0,1,1,1
"4861","Illinois","Gardner Webb",0,1,1,1
"4862","Illinois","Ga Southern",0,1,1,1
"4863","Illinois","Georgia Tech",1,1,0.5,2
"4864","Illinois","Gonzaga",0,1,1,1
"4865","Illinois","Hampton",0,1,1,1
"4866","Illinois","Hawaii",0,1,1,1
"4867","Illinois","IL Chicago",0,1,1,1
"4868","Illinois","Indiana",2,3,0.6,5
"4869","Illinois","Indiana St",0,1,1,1
"4870","Illinois","Iowa",3,1,0.25,4
"4871","Illinois","IPFW",0,1,1,1
"4872","Illinois","Jacksonville St",0,1,1,1
"4873","Illinois","Kennesaw",0,1,1,1
"4874","Illinois","Maryland",0,1,1,1
"4875","Illinois","Miami FL",1,0,0,1
"4876","Illinois","Michigan",6,1,0.142857142857143,7
"4877","Illinois","Michigan St",3,2,0.4,5
"4878","Illinois","Minnesota",2,2,0.5,4
"4879","Illinois","Missouri",1,2,0.666666666666667,3
"4880","Illinois","Nebraska",2,4,0.666666666666667,6
"4881","Illinois","Norfolk St",0,1,1,1
"4882","Illinois","Northwestern",2,3,0.6,5
"4883","Illinois","Ohio St",4,1,0.2,5
"4884","Illinois","Oregon",2,0,0,2
"4885","Illinois","Penn St",0,4,1,4
"4886","Illinois","Purdue",3,2,0.4,5
"4887","Illinois","Rutgers",0,1,1,1
"4888","Illinois","St Francis NY",0,1,1,1
"4889","Illinois","UNLV",0,1,1,1
"4890","Illinois","USC",0,1,1,1
"4891","Illinois","Valparaiso",0,1,1,1
"4892","Illinois","Villanova",1,0,0,1
"4893","Illinois","W Carolina",0,1,1,1
"4894","Illinois","Wisconsin",5,0,0,5
"4895","Illinois St","Austin Peay",0,1,1,1
"4896","Illinois St","Bradley",2,4,0.666666666666667,6
"4897","Illinois St","Chicago St",0,1,1,1
"4898","Illinois St","Creighton",1,1,0.5,2
"4899","Illinois St","Dayton",0,2,1,2
"4900","Illinois St","Delaware St",0,1,1,1
"4901","Illinois St","DePaul",0,2,1,2
"4902","Illinois St","Drake",1,5,0.833333333333333,6
"4903","Illinois St","Drexel",1,1,0.5,2
"4904","Illinois St","Evansville",2,5,0.714285714285714,7
"4905","Illinois St","F Dickinson",0,1,1,1
"4906","Illinois St","Indiana St",4,2,0.333333333333333,6
"4907","Illinois St","IPFW",0,1,1,1
"4908","Illinois St","Louisville",1,0,0,1
"4909","Illinois St","Loyola-Chicago",1,3,0.75,4
"4910","Illinois St","Manhattan",1,0,0,1
"4911","Illinois St","Missouri St",3,4,0.571428571428571,7
"4912","Illinois St","Morgan St",0,1,1,1
"4913","Illinois St","Murray St",1,0,0,1
"4914","Illinois St","Northern Iowa",6,1,0.142857142857143,7
"4915","Illinois St","Northwestern",1,1,0.5,2
"4916","Illinois St","Oakland",1,0,0,1
"4917","Illinois St","Old Dominion",0,1,1,1
"4918","Illinois St","San Francisco",0,1,1,1
"4919","Illinois St","Santa Barbara",0,1,1,1
"4920","Illinois St","Seton Hall",1,0,0,1
"4921","Illinois St","S Illinois",2,4,0.666666666666667,6
"4922","Illinois St","Tennessee St",0,1,1,1
"4923","Illinois St","TN Martin",0,1,1,1
"4924","Illinois St","UAB",0,2,1,2
"4925","Illinois St","Utah St",2,0,0,2
"4926","Illinois St","VA Commonwealth",2,0,0,2
"4927","Illinois St","Vermont",1,0,0,1
"4928","Illinois St","Weber St",0,1,1,1
"4929","Illinois St","Wichita St",6,1,0.142857142857143,7
"4930","Illinois St","W Michigan",0,1,1,1
"4931","Illinois St","Wyoming",1,0,0,1
"4932","Illinois St","Youngstown St",0,1,1,1
"4933","Illinois St","Sonoma St",0,1,1,1
"4934","Illinois St","Quincy",0,1,1,1
"4935","Indiana","Ball St",0,1,1,1
"4936","Indiana","Bryant",0,1,1,1
"4937","Indiana","Butler",1,1,0.5,2
"4938","Indiana","Central Conn",0,1,1,1
"4939","Indiana","Chicago St",0,1,1,1
"4940","Indiana","Connecticut",1,0,0,1
"4941","Indiana","Coppin St",0,1,1,1
"4942","Indiana","Evansville",0,1,1,1
"4943","Indiana","E Washington",1,0,0,1
"4944","Indiana","FL Atlantic",0,1,1,1
"4945","Indiana","Georgetown",1,1,0.5,2
"4946","Indiana","Georgia",0,1,1,1
"4947","Indiana","Illinois",3,2,0.4,5
"4948","Indiana","Iowa",1,3,0.75,4
"4949","Indiana","Jacksonville",0,1,1,1
"4950","Indiana","Kennesaw",0,1,1,1
"4951","Indiana","Lamar",0,1,1,1
"4952","Indiana","Long Island",0,1,1,1
"4953","Indiana","Louisville",1,0,0,1
"4954","Indiana","Maryland",2,1,0.333333333333333,3
"4955","Indiana","Michigan",1,4,0.8,5
"4956","Indiana","Michigan St",4,2,0.333333333333333,6
"4957","Indiana","Minnesota",2,2,0.5,4
"4958","Indiana","MS Valley St",0,1,1,1
"4959","Indiana","Mt St Mary's",0,1,1,1
"4960","Indiana","N Dakota St",0,1,1,1
"4961","Indiana","Nebraska",2,2,0.5,4
"4962","Indiana","New Orleans",0,1,1,1
"4963","Indiana","Nicholls St",0,1,1,1
"4964","Indiana","North Carolina",0,1,1,1
"4965","Indiana","North Florida",0,1,1,1
"4966","Indiana","Northwestern",2,3,0.6,5
"4967","Indiana","Notre Dame",1,0,0,1
"4968","Indiana","Oakland",0,1,1,1
"4969","Indiana","Ohio St",2,3,0.6,5
"4970","Indiana","Penn St",1,4,0.8,5
"4971","Indiana","Pittsburgh",0,1,1,1
"4972","Indiana","Purdue",3,2,0.4,5
"4973","Indiana","Rutgers",0,2,1,2
"4974","Indiana","Samford",0,1,1,1
"4975","Indiana","Sam Houston St",0,1,1,1
"4976","Indiana","Savannah St",0,1,1,1
"4977","Indiana","SMU",0,1,1,1
"4978","Indiana","Stony Brook",0,1,1,1
"4979","Indiana","Syracuse",1,0,0,1
"4980","Indiana","TX Southern",0,1,1,1
"4981","Indiana","UNC Greensboro",0,1,1,1
"4982","Indiana","Washington",0,1,1,1
"4983","Indiana","Wisconsin",3,1,0.25,4
"4984","Indiana","Grand Canyon",0,1,1,1
"4985","Indiana St","Austin Peay",0,1,1,1
"4986","Indiana St","Ball St",1,2,0.666666666666667,3
"4987","Indiana St","Belmont",1,1,0.5,2
"4988","Indiana St","Bradley",1,5,0.833333333333333,6
"4989","Indiana St","Brown",0,1,1,1
"4990","Indiana St","Butler",1,0,0,1
"4991","Indiana St","Creighton",1,1,0.5,2
"4992","Indiana St","Drake",3,3,0.5,6
"4993","Indiana St","E Illinois",1,1,0.5,2
"4994","Indiana St","Evansville",2,4,0.666666666666667,6
"4995","Indiana St","High Point",0,1,1,1
"4996","Indiana St","Illinois",1,0,0,1
"4997","Indiana St","Illinois St",2,4,0.666666666666667,6
"4998","Indiana St","Iona",1,1,0.5,2
"4999","Indiana St","IUPUI",0,3,1,3
"5000","Indiana St","Loyola-Chicago",1,5,0.833333333333333,6
"5001","Indiana St","Memphis",1,0,0,1
"5002","Indiana St","Miami FL",0,1,1,1
"5003","Indiana St","Mississippi",0,1,1,1
"5004","Indiana St","Missouri KC",1,1,0.5,2
"5005","Indiana St","Missouri St",3,3,0.5,6
"5006","Indiana St","Morehead St",1,0,0,1
"5007","Indiana St","New Mexico",1,0,0,1
"5008","Indiana St","Northern Iowa",3,3,0.5,6
"5009","Indiana St","Notre Dame",0,1,1,1
"5010","Indiana St","Pepperdine",0,1,1,1
"5011","Indiana St","San Diego St",1,0,0,1
"5012","Indiana St","S Illinois",2,5,0.714285714285714,7
"5013","Indiana St","St Louis",2,0,0,2
"5014","Indiana St","Tulsa",1,0,0,1
"5015","Indiana St","UCLA",1,0,0,1
"5016","Indiana St","Wichita St",6,1,0.142857142857143,7
"5017","Indiana St","Winthrop",0,1,1,1
"5018","Indiana St","AK Anchorage",0,1,1,1
"5019","Indiana St","Truman St",0,2,1,2
"5020","Iona","Arkansas",1,0,0,1
"5021","Iona","Canisius",3,4,0.571428571428571,7
"5022","Iona","Cleveland St",1,1,0.5,2
"5023","Iona","Dayton",1,0,0,1
"5024","Iona","Delaware St",0,1,1,1
"5025","Iona","Denver",0,1,1,1
"5026","Iona","Drexel",0,1,1,1
"5027","Iona","Fairfield",1,5,0.833333333333333,6
"5028","Iona","FL Gulf Coast",0,2,1,2
"5029","Iona","George Mason",1,1,0.5,2
"5030","Iona","Georgia",0,1,1,1
"5031","Iona","IL Chicago",1,0,0,1
"5032","Iona","Indiana St",1,1,0.5,2
"5033","Iona","Kansas",1,0,0,1
"5034","Iona","La Salle",1,0,0,1
"5035","Iona","Liberty",0,1,1,1
"5036","Iona","Loyola MD",0,2,1,2
"5037","Iona","Manhattan",4,4,0.5,8
"5038","Iona","Marist",1,5,0.833333333333333,6
"5039","Iona","Massachusetts",1,0,0,1
"5040","Iona","Monmouth NJ",1,4,0.8,5
"5041","Iona","Nevada",1,0,0,1
"5042","Iona","Niagara",1,5,0.833333333333333,6
"5043","Iona","Norfolk St",0,1,1,1
"5044","Iona","Northern Iowa",1,0,0,1
"5045","Iona","North Texas",0,1,1,1
"5046","Iona","Quinnipiac",2,3,0.6,5
"5047","Iona","Rider",1,6,0.857142857142857,7
"5048","Iona","Rutgers",1,0,0,1
"5049","Iona","Siena",0,7,1,7
"5050","Iona","St Bonaventure",1,1,0.5,2
"5051","Iona","St Joseph's PA",1,0,0,1
"5052","Iona","St Peter's",2,4,0.666666666666667,6
"5053","Iona","Wake Forest",0,2,1,2
"5054","Iona","Wofford",1,1,0.5,2
"5055","Iowa","Alcorn St",0,1,1,1
"5056","Iowa","Ark Pine Bluff",0,1,1,1
"5057","Iowa","C Michigan",0,1,1,1
"5058","Iowa","Coppin St",0,1,1,1
"5059","Iowa","Drake",0,1,1,1
"5060","Iowa","F Dickinson",0,1,1,1
"5061","Iowa","Gardner Webb",0,1,1,1
"5062","Iowa","Hampton",0,1,1,1
"5063","Iowa","Howard",0,1,1,1
"5064","Iowa","Illinois",1,3,0.75,4
"5065","Iowa","Indiana",3,1,0.25,4
"5066","Iowa","Iowa St",2,1,0.333333333333333,3
"5067","Iowa","Longwood",0,1,1,1
"5068","Iowa","Maryland",0,1,1,1
"5069","Iowa","MD E Shore",0,1,1,1
"5070","Iowa","Michigan",2,2,0.5,4
"5071","Iowa","Michigan St",4,0,0,4
"5072","Iowa","Minnesota",3,3,0.5,6
"5073","Iowa","N Dakota St",0,1,1,1
"5074","Iowa","Nebraska",1,4,0.8,5
"5075","Iowa","NE Omaha",0,1,1,1
"5076","Iowa","N Illinois",0,1,1,1
"5077","Iowa","North Carolina",0,1,1,1
"5078","Iowa","Northern Iowa",1,1,0.5,2
"5079","Iowa","North Florida",0,1,1,1
"5080","Iowa","Northwestern",2,5,0.714285714285714,7
"5081","Iowa","Notre Dame",0,1,1,1
"5082","Iowa","Ohio St",2,3,0.6,5
"5083","Iowa","Penn",0,1,1,1
"5084","Iowa","Penn St",1,4,0.8,5
"5085","Iowa","Pepperdine",0,1,1,1
"5086","Iowa","Purdue",2,2,0.5,4
"5087","Iowa","Rutgers",0,1,1,1
"5088","Iowa","S Carolina St",0,1,1,1
"5089","Iowa","South Dakota",0,1,1,1
"5090","Iowa","Syracuse",1,0,0,1
"5091","Iowa","TAM C. Christi",0,1,1,1
"5092","Iowa","Texas",1,0,0,1
"5093","Iowa","TX Pan American",0,1,1,1
"5094","Iowa","UNC Wilmington",0,1,1,1
"5095","Iowa","UTEP",0,1,1,1
"5096","Iowa","Villanova",1,0,0,1
"5097","Iowa","Virginia Tech",1,0,0,1
"5098","Iowa","Wichita St",1,0,0,1
"5099","Iowa","Wisconsin",5,1,0.166666666666667,6
"5100","Iowa","W Kentucky",0,1,1,1
"5101","Iowa","Xavier",0,1,1,1
"5102","Iowa","Abilene Chr",0,1,1,1
"5103","Iowa","UMBC",0,1,1,1
"5104","Iowa St","Akron",0,1,1,1
"5105","Iowa St","Alabama",0,1,1,1
"5106","Iowa St","Alabama A&M",0,1,1,1
"5107","Iowa St","Arkansas",0,1,1,1
"5108","Iowa St","Auburn",0,1,1,1
"5109","Iowa St","Baylor",3,4,0.571428571428571,7
"5110","Iowa St","Boise St",0,1,1,1
"5111","Iowa St","BYU",0,2,1,2
"5112","Iowa St","Campbell",0,1,1,1
"5113","Iowa St","Cincinnati",1,0,0,1
"5114","Iowa St","Drake",0,2,1,2
"5115","Iowa St","FL Gulf Coast",0,1,1,1
"5116","Iowa St","George Mason",0,1,1,1
"5117","Iowa St","Georgia St",0,1,1,1
"5118","Iowa St","Iowa",1,2,0.666666666666667,3
"5119","Iowa St","Kansas",5,3,0.375,8
"5120","Iowa St","Kansas St",3,4,0.571428571428571,7
"5121","Iowa St","Lamar",0,1,1,1
"5122","Iowa St","Maryland",1,0,0,1
"5123","Iowa St","Michigan",0,1,1,1
"5124","Iowa St","Missouri KC",0,3,1,3
"5125","Iowa St","MS Valley St",0,1,1,1
"5126","Iowa St","NC A&T",0,1,1,1
"5127","Iowa St","NE Omaha",0,1,1,1
"5128","Iowa St","N Illinois",0,1,1,1
"5129","Iowa St","Northern Iowa",0,1,1,1
"5130","Iowa St","Oakland",0,1,1,1
"5131","Iowa St","Oklahoma",3,4,0.571428571428571,7
"5132","Iowa St","Oklahoma St",1,5,0.833333333333333,6
"5133","Iowa St","South Carolina",1,0,0,1
"5134","Iowa St","Southern Univ",0,2,1,2
"5135","Iowa St","TAM C. Christi",0,1,1,1
"5136","Iowa St","TCU",0,6,1,6
"5137","Iowa St","Texas",2,5,0.714285714285714,7
"5138","Iowa St","Texas Tech",2,4,0.666666666666667,6
"5139","Iowa St","UNC Wilmington",0,1,1,1
"5140","Iowa St","UNLV",1,0,0,1
"5141","Iowa St","West Virginia",1,5,0.833333333333333,6
"5142","Iowa St","Yale",0,1,1,1
"5143","IPFW","Auburn",1,0,0,1
"5144","IPFW","Bowling Green",0,2,1,2
"5145","IPFW","Bradley",0,1,1,1
"5146","IPFW","Cal Poly SLO",1,0,0,1
"5147","IPFW","Dartmouth",1,2,0.666666666666667,3
"5148","IPFW","Dayton",1,0,0,1
"5149","IPFW","Denver",1,3,0.75,4
"5150","IPFW","Drake",1,0,0,1
"5151","IPFW","Edwardsville",0,2,1,2
"5152","IPFW","E Illinois",1,2,0.666666666666667,3
"5153","IPFW","E Kentucky",1,0,0,1
"5154","IPFW","E Michigan",1,0,0,1
"5155","IPFW","Georgia Tech",1,0,0,1
"5156","IPFW","Illinois",1,0,0,1
"5157","IPFW","Illinois St",1,0,0,1
"5158","IPFW","IUPUI",2,5,0.714285714285714,7
"5159","IPFW","Jacksonville",0,1,1,1
"5160","IPFW","Kennesaw",0,2,1,2
"5161","IPFW","Miami OH",1,2,0.666666666666667,3
